Date,Open,High,Low,Close,Adj Close,Volume
20-02-2015,8895.5,8899.950195,8816.299805,8833.599609,8833.599609,197600
23-02-2015,8856.849609,8869,8736.099609,8754.950195,8754.950195,139600
24-02-2015,8772.900391,8800.5,8726.75,8762.099609,8762.099609,149800
25-02-2015,8801.900391,8840.650391,8751.400391,8767.25,8767.25,135200
26-02-2015,8779,8786.049805,8669.450195,8683.849609,8683.849609,217500
27-02-2015,8729.5,8856.950195,8717.450195,8844.599609,8844.599609,249500
02-03-2015,8953.849609,8972.349609,8885.450195,8956.75,8956.75,218100
03-03-2015,8962.849609,9008.400391,8925.549805,8996.25,8996.25,177800
04-03-2015,9109.150391,9119.200195,8893.950195,8922.650391,8922.650391,248400
05-03-2015,8929.400391,8957.549805,8849.349609,8937.75,8937.75,160100
09-03-2015,8891.150391,8891.299805,8740.450195,8756.75,8756.75,155500
10-03-2015,8769.75,8778,8677.349609,8712.049805,8712.049805,163800
11-03-2015,8728.75,8755.599609,8682.349609,8699.950195,8699.950195,172800
12-03-2015,8740.650391,8787.200195,8732.900391,8776,8776,173900
13-03-2015,8844.049805,8849.75,8631.75,8647.75,8647.75,179200
16-03-2015,8656.75,8663.549805,8612,8633.150391,8633.150391,163300
17-03-2015,8689.099609,8742.549805,8630.799805,8723.299805,8723.299805,177000
18-03-2015,8742.900391,8747.25,8664,8685.900391,8685.900391,156400
19-03-2015,8749.450195,8788.200195,8614.650391,8634.650391,8634.650391,163500
20-03-2015,8627.900391,8627.900391,8553,8570.900391,8570.900391,174600
